label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
3,0.556397,0.859533,0.000000,0.469519,0.850468,-0.067462,0.370296,0.802288,-0.120635,0.289610,0.763042,-0.169401,0.267799,0.698326,-0.214348,0.374419,0.564459,-0.077799,0.304692,0.513713,-0.159625,0.313033,0.614216,-0.218482,0.338556,0.698426,-0.247919,0.440835,0.497366,-0.079531,0.388161,0.343309,-0.137642,0.352577,0.236654,-0.183145,0.315602,0.120390,-0.214364,0.517487,0.493264,-0.091720,0.512419,0.313472,-0.157162,0.506009,0.194292,-0.203055,0.492367,0.073837,-0.230021,0.590802,0.539745,-0.106381,0.638824,0.417197,-0.158642,0.668685,0.329741,-0.180271,0.688601,0.237254,-0.191989
3,0.560239,0.853137,0.000000,0.472181,0.837966,-0.061449,0.370740,0.789702,-0.111391,0.288954,0.750451,-0.158310,0.276110,0.685655,-0.201495,0.378691,0.552049,-0.066823,0.310212,0.497590,-0.146481,0.315190,0.594478,-0.204891,0.337211,0.676700,-0.234586,0.444654,0.489211,-0.071229,0.391922,0.336732,-0.126243,0.356471,0.230721,-0.169632,0.320634,0.115443,-0.199829,0.521620,0.486180,-0.086469,0.513913,0.306292,-0.149934,0.506233,0.188168,-0.194480,0.492138,0.067754,-0.220737,0.596778,0.532352,-0.104025,0.641592,0.409755,-0.155423,0.669666,0.321579,-0.176995,0.688668,0.227386,-0.188829
3,0.563600,0.850118,0.000000,0.477823,0.836439,-0.067059,0.378586,0.783541,-0.120571,0.298487,0.739064,-0.170276,0.287810,0.677089,-0.216396,0.382608,0.551289,-0.075685,0.316495,0.493957,-0.158983,0.324253,0.590431,-0.218860,0.349504,0.672377,-0.248961,0.450344,0.485048,-0.078206,0.402804,0.328270,-0.135237,0.371792,0.219389,-0.179615,0.341496,0.102297,-0.210437,0.528527,0.481092,-0.091849,0.526530,0.298015,-0.156440,0.522467,0.178386,-0.202516,0.512627,0.057654,-0.230071,0.604060,0.526548,-0.108252,0.653754,0.402953,-0.159759,0.684129,0.314941,-0.182409,0.705435,0.221074,-0.195351
3,0.564674,0.838751,0.000000,0.479213,0.828357,-0.066282,0.380398,0.778247,-0.118341,0.300385,0.737043,-0.166181,0.285892,0.666514,-0.210469,0.382664,0.541318,-0.076240,0.320257,0.477415,-0.158039,0.326742,0.570868,-0.217157,0.348216,0.654160,-0.246750,0.450127,0.475948,-0.078877,0.401369,0.316842,-0.131962,0.371343,0.209198,-0.175126,0.341507,0.095749,-0.205976,0.527851,0.471418,-0.092445,0.524259,0.290408,-0.153864,0.519298,0.170856,-0.199747,0.507375,0.050729,-0.228394,0.603271,0.516514,-0.108778,0.651414,0.392507,-0.159883,0.681928,0.304160,-0.182839,0.702529,0.210921,-0.196383
3,0.555755,0.838657,0.000000,0.467030,0.825416,-0.065491,0.361394,0.772207,-0.117418,0.274735,0.729159,-0.165870,0.276465,0.667304,-0.210452,0.371709,0.535066,-0.071289,0.308326,0.474698,-0.152124,0.314541,0.571014,-0.209789,0.335952,0.654348,-0.238754,0.439851,0.469202,-0.074665,0.389334,0.310994,-0.129149,0.356357,0.201791,-0.171652,0.324652,0.084830,-0.201452,0.519650,0.464332,-0.089267,0.513993,0.283222,-0.152492,0.508040,0.163571,-0.197477,0.496896,0.043016,-0.224343,0.596964,0.508915,-0.106663,0.642316,0.383731,-0.157253,0.671790,0.294029,-0.179087,0.692062,0.198685,-0.191654
3,0.552034,0.839634,0.000000,0.464381,0.828520,-0.065317,0.361778,0.780053,-0.117140,0.279886,0.739253,-0.165002,0.271772,0.670049,-0.208996,0.367263,0.538643,-0.074118,0.302865,0.475880,-0.155349,0.309272,0.571778,-0.213566,0.329422,0.654373,-0.242983,0.434952,0.474436,-0.077611,0.382051,0.317290,-0.131681,0.349627,0.211799,-0.174319,0.316882,0.097847,-0.204574,0.513881,0.470382,-0.092168,0.507263,0.287259,-0.155138,0.500973,0.168213,-0.200327,0.487643,0.046627,-0.227913,0.591293,0.516039,-0.109360,0.636448,0.391373,-0.161343,0.665165,0.302045,-0.184172,0.683641,0.206411,-0.197416
3,0.551388,0.837123,0.000000,0.465319,0.822699,-0.065735,0.364681,0.773786,-0.118194,0.284292,0.734393,-0.166831,0.273973,0.664764,-0.211920,0.369848,0.537660,-0.075082,0.303911,0.477345,-0.157166,0.310508,0.573805,-0.216496,0.333118,0.655794,-0.246444,0.437530,0.472697,-0.077659,0.385807,0.315960,-0.133411,0.353348,0.208313,-0.177720,0.321074,0.091765,-0.209014,0.515476,0.467888,-0.091100,0.510038,0.286270,-0.154939,0.504687,0.167840,-0.200994,0.492638,0.048313,-0.228807,0.591116,0.512037,-0.107105,0.637224,0.388356,-0.158824,0.666218,0.299123,-0.181761,0.685835,0.204442,-0.195016
3,0.550494,0.838159,0.000000,0.463682,0.824069,-0.065322,0.361146,0.772761,-0.117341,0.278569,0.731802,-0.165713,0.276042,0.667706,-0.210541,0.368855,0.537951,-0.071710,0.303799,0.484574,-0.152699,0.309091,0.579142,-0.211751,0.331512,0.660010,-0.241721,0.435505,0.471756,-0.074350,0.385225,0.316391,-0.129467,0.353171,0.206793,-0.173279,0.322203,0.089587,-0.203909,0.512939,0.466717,-0.087944,0.509330,0.288676,-0.151011,0.504860,0.168286,-0.196606,0.494252,0.048294,-0.223759,0.587970,0.511101,-0.104223,0.634656,0.387896,-0.154457,0.664377,0.299059,-0.176415,0.684912,0.205477,-0.189018
3,0.550421,0.837796,0.000000,0.462211,0.823892,-0.067456,0.357990,0.773178,-0.120891,0.274890,0.729554,-0.170354,0.277073,0.662615,-0.216010,0.366294,0.536552,-0.073700,0.302898,0.477987,-0.154986,0.309699,0.575893,-0.213679,0.331241,0.659317,-0.243627,0.434457,0.470088,-0.075856,0.384985,0.316734,-0.130718,0.352583,0.210325,-0.174659,0.320319,0.095197,-0.206006,0.513081,0.465247,-0.089265,0.508691,0.284593,-0.153064,0.503390,0.167094,-0.199454,0.492079,0.049120,-0.227611,0.588592,0.510589,-0.105449,0.634151,0.387094,-0.157478,0.662749,0.298595,-0.181165,0.681921,0.204739,-0.195153
3,0.548457,0.838869,0.000000,0.459907,0.825773,-0.067469,0.354964,0.775104,-0.120314,0.271736,0.732541,-0.168982,0.272480,0.665632,-0.213488,0.364461,0.536346,-0.073441,0.300323,0.478478,-0.154804,0.307126,0.576788,-0.213240,0.329220,0.659633,-0.242622,0.432345,0.471338,-0.074978,0.382170,0.316685,-0.130356,0.349518,0.209423,-0.173586,0.317430,0.092134,-0.203776,0.510850,0.467046,-0.087774,0.505325,0.288741,-0.151496,0.500258,0.171085,-0.196546,0.489661,0.051702,-0.223191,0.586689,0.512572,-0.103413,0.630962,0.389789,-0.154210,0.660173,0.302290,-0.176258,0.680675,0.208851,-0.188825
3,0.551562,0.844023,0.000000,0.470747,0.829869,-0.062009,0.380380,0.782355,-0.111659,0.309091,0.743948,-0.157779,0.297122,0.679425,-0.200025,0.382816,0.559677,-0.069896,0.321166,0.506765,-0.148627,0.329889,0.598158,-0.205578,0.355152,0.675426,-0.233787,0.446210,0.498913,-0.072047,0.400071,0.354494,-0.126299,0.369968,0.253235,-0.168114,0.339052,0.142554,-0.196774,0.519091,0.495519,-0.084445,0.516614,0.324591,-0.144399,0.512457,0.213900,-0.185160,0.500773,0.101636,-0.208879,0.589329,0.539609,-0.099519,0.633863,0.424340,-0.146498,0.661024,0.340397,-0.165405,0.679672,0.251929,-0.175384
3,0.563100,0.819885,0.000000,0.483767,0.808999,-0.051564,0.399350,0.758039,-0.091470,0.332822,0.717538,-0.129235,0.319145,0.652876,-0.162967,0.403902,0.551417,-0.051784,0.346936,0.492228,-0.119400,0.351806,0.569757,-0.168942,0.371854,0.642955,-0.193163,0.459236,0.494803,-0.055235,0.416058,0.356372,-0.098848,0.388846,0.263378,-0.133850,0.360161,0.164620,-0.158020,0.524796,0.488585,-0.068435,0.521453,0.331792,-0.118090,0.517913,0.230522,-0.153057,0.507217,0.129136,-0.173832,0.589681,0.527269,-0.084259,0.629612,0.420501,-0.124292,0.655340,0.342863,-0.140232,0.673470,0.263161,-0.148608
3,0.573200,0.815807,0.000000,0.498226,0.800920,-0.052018,0.415496,0.751662,-0.092415,0.349632,0.711773,-0.130307,0.342393,0.646273,-0.163792,0.423899,0.544282,-0.051211,0.371908,0.488221,-0.116434,0.374795,0.568753,-0.164722,0.393128,0.643079,-0.188667,0.477901,0.492437,-0.052862,0.439087,0.361354,-0.095874,0.416322,0.269602,-0.130240,0.393541,0.172389,-0.154196,0.541720,0.489997,-0.064071,0.541692,0.342851,-0.112158,0.540010,0.244413,-0.145857,0.532416,0.145831,-0.165928,0.604290,0.529865,-0.078035,0.644419,0.426335,-0.116247,0.670988,0.351498,-0.131484,0.690376,0.273769,-0.139701
3,0.572636,0.821291,0.000000,0.496672,0.806904,-0.053054,0.413928,0.756622,-0.094311,0.347752,0.716299,-0.132926,0.339547,0.655095,-0.167384,0.421289,0.554780,-0.054423,0.365488,0.500487,-0.121378,0.370208,0.579537,-0.170238,0.391061,0.651529,-0.194104,0.476495,0.502398,-0.055718,0.435607,0.371968,-0.100709,0.412110,0.278924,-0.136059,0.387801,0.178912,-0.160310,0.540774,0.498905,-0.066456,0.540098,0.350447,-0.115859,0.539596,0.251315,-0.150202,0.532514,0.152249,-0.170274,0.602725,0.537740,-0.079898,0.642598,0.433356,-0.118398,0.669348,0.358313,-0.133836,0.688974,0.280577,-0.141984
3,0.575483,0.815327,0.000000,0.499347,0.802103,-0.052803,0.417342,0.753365,-0.093347,0.351390,0.712700,-0.131145,0.341463,0.650224,-0.164374,0.425167,0.548043,-0.053117,0.372055,0.485938,-0.117997,0.376080,0.563099,-0.165103,0.395322,0.634339,-0.188249,0.480254,0.495631,-0.053926,0.441261,0.363057,-0.098713,0.418622,0.270653,-0.133596,0.395427,0.171227,-0.157477,0.544027,0.492013,-0.064067,0.544751,0.344227,-0.113026,0.543932,0.245782,-0.146633,0.536841,0.146246,-0.166231,0.606279,0.529880,-0.076944,0.646985,0.426670,-0.114571,0.673560,0.351819,-0.129696,0.693465,0.273694,-0.137846
3,0.565353,0.808967,0.000000,0.488630,0.787186,-0.045977,0.407029,0.729132,-0.081806,0.341061,0.685532,-0.115815,0.326719,0.621230,-0.146437,0.424241,0.536636,-0.047622,0.367594,0.476524,-0.107548,0.364828,0.554122,-0.151926,0.380580,0.623851,-0.174456,0.479775,0.488975,-0.051793,0.442022,0.355361,-0.092158,0.417244,0.263770,-0.125400,0.393091,0.169216,-0.148886,0.542792,0.488910,-0.064412,0.543806,0.339294,-0.110738,0.540310,0.239020,-0.144203,0.531413,0.138460,-0.164685,0.603044,0.531430,-0.079001,0.644723,0.429964,-0.117834,0.670761,0.354125,-0.133569,0.690146,0.276060,-0.142169
4,0.288146,0.871427,0.000001,0.307117,0.837276,-0.039201,0.309257,0.769070,-0.055414,0.269984,0.702615,-0.066631,0.230597,0.662039,-0.076104,0.331223,0.655543,-0.029435,0.359767,0.570587,-0.048508,0.377276,0.518136,-0.065170,0.391367,0.473835,-0.078077,0.295691,0.635909,-0.025171,0.309631,0.539017,-0.038458,0.314787,0.480913,-0.052434,0.320112,0.430993,-0.063247,0.260683,0.647319,-0.025904,0.254561,0.556799,-0.043502,0.251123,0.497494,-0.061455,0.250001,0.445469,-0.074332,0.227138,0.680734,-0.030029,0.195510,0.627695,-0.051959,0.172515,0.594031,-0.065788,0.154304,0.559489,-0.074533
4,0.296185,0.873361,0.000001,0.316200,0.839575,-0.040161,0.318801,0.772048,-0.056317,0.282673,0.703963,-0.067236,0.244858,0.661028,-0.076510,0.339737,0.655451,-0.029496,0.370274,0.573882,-0.048614,0.388438,0.522295,-0.065423,0.403067,0.479451,-0.078480,0.305742,0.636112,-0.024686,0.320036,0.540039,-0.038347,0.325751,0.483057,-0.052702,0.331937,0.434415,-0.063953,0.270838,0.647861,-0.025075,0.266017,0.557686,-0.043604,0.263246,0.499507,-0.062286,0.263670,0.447948,-0.075634,0.235948,0.680768,-0.028884,0.203486,0.628335,-0.051562,0.181040,0.593873,-0.066416,0.163876,0.557322,-0.076051
4,0.301802,0.870756,0.000001,0.326188,0.832806,-0.036622,0.330605,0.763546,-0.051203,0.293015,0.698467,-0.061207,0.255343,0.658646,-0.069778,0.350218,0.652991,-0.026764,0.381050,0.571478,-0.044427,0.398593,0.520522,-0.060015,0.412946,0.477963,-0.072372,0.314396,0.633909,-0.023558,0.328475,0.538671,-0.035951,0.334314,0.482171,-0.049300,0.340626,0.434988,-0.059792,0.278465,0.645896,-0.025234,0.272996,0.556273,-0.042491,0.270660,0.497008,-0.060968,0.271206,0.444854,-0.074418,0.243732,0.679973,-0.030016,0.210657,0.628699,-0.052197,0.188258,0.593970,-0.066830,0.171185,0.557113,-0.076320
4,0.307287,0.864430,0.000001,0.327455,0.826538,-0.035281,0.328890,0.758634,-0.050994,0.292100,0.695493,-0.062624,0.251213,0.657502,-0.073238,0.343511,0.641595,-0.029483,0.373523,0.557335,-0.048472,0.390380,0.505747,-0.064622,0.403992,0.462932,-0.077321,0.307357,0.623104,-0.027707,0.320185,0.525412,-0.041557,0.325650,0.467950,-0.055924,0.330862,0.419864,-0.066934,0.271716,0.637676,-0.030406,0.261124,0.545171,-0.049216,0.256604,0.486074,-0.068963,0.254970,0.433864,-0.083058,0.238395,0.675380,-0.035877,0.202205,0.625246,-0.059541,0.176988,0.591470,-0.075191,0.157253,0.556444,-0.085197
4,0.292244,0.832592,0.000001,0.316952,0.787448,-0.036945,0.319780,0.715764,-0.053409,0.278272,0.651696,-0.065658,0.237099,0.612520,-0.076587,0.337039,0.597828,-0.029426,0.369323,0.512734,-0.050123,0.388227,0.459798,-0.067804,0.403619,0.416443,-0.081498,0.298130,0.580698,-0.027700,0.309948,0.481062,-0.043273,0.315633,0.422726,-0.058336,0.321673,0.374789,-0.069783,0.259938,0.596899,-0.030964,0.249391,0.502126,-0.051692,0.244258,0.440337,-0.071883,0.242425,0.385770,-0.086105,0.224117,0.636901,-0.037179,0.186017,0.584854,-0.062814,0.159710,0.548799,-0.079023,0.138790,0.510071,-0.089187
4,0.285423,0.856578,0.000001,0.314770,0.810667,-0.041763,0.323232,0.737502,-0.062861,0.281848,0.672362,-0.078979,0.238009,0.629804,-0.094118,0.336413,0.601708,-0.043265,0.376535,0.506237,-0.068268,0.398603,0.447218,-0.088501,0.415896,0.397728,-0.104053,0.289626,0.581670,-0.042087,0.302735,0.467478,-0.060821,0.307452,0.400567,-0.078617,0.311469,0.344342,-0.092260,0.244680,0.599348,-0.045565,0.231091,0.493147,-0.069071,0.224798,0.422146,-0.092938,0.221598,0.358558,-0.110280,0.204261,0.644169,-0.052109,0.159870,0.585866,-0.081368,0.128941,0.545609,-0.099979,0.104336,0.501974,-0.111805
4,0.307859,0.886560,0.000001,0.345063,0.834819,-0.043563,0.358190,0.753155,-0.066608,0.310878,0.682878,-0.084222,0.263687,0.639385,-0.100725,0.365956,0.611222,-0.047706,0.409039,0.511124,-0.077065,0.434774,0.446541,-0.100438,0.454893,0.391824,-0.117936,0.313591,0.589496,-0.048094,0.325798,0.465117,-0.070226,0.331676,0.391669,-0.089212,0.336510,0.329749,-0.103334,0.264456,0.608854,-0.053349,0.249891,0.491441,-0.080264,0.243628,0.411965,-0.104669,0.239675,0.340007,-0.122079,0.220679,0.658993,-0.061799,0.173416,0.592995,-0.094101,0.141656,0.545857,-0.113070,0.115656,0.494252,-0.124797
4,0.320589,0.917625,0.000001,0.363485,0.862515,-0.049631,0.379415,0.775447,-0.074413,0.328301,0.698647,-0.092968,0.277534,0.650183,-0.110023,0.388952,0.622171,-0.050145,0.436430,0.512838,-0.078009,0.460777,0.442914,-0.100275,0.479883,0.384814,-0.117508,0.332246,0.598496,-0.048260,0.346042,0.463490,-0.068971,0.352021,0.384033,-0.088003,0.356597,0.316258,-0.102533,0.279515,0.616944,-0.051853,0.266171,0.492890,-0.078028,0.261235,0.409320,-0.103874,0.258299,0.333500,-0.122732,0.231441,0.666835,-0.059226,0.181757,0.594719,-0.091650,0.149081,0.545152,-0.111485,0.122816,0.491567,-0.124100
4,0.314846,0.945501,0.000001,0.355794,0.888244,-0.052880,0.367892,0.794266,-0.077631,0.315313,0.713312,-0.095895,0.262895,0.661605,-0.112213,0.384753,0.628461,-0.048876,0.434085,0.513950,-0.076768,0.460566,0.441837,-0.099849,0.481584,0.381752,-0.117961,0.326407,0.602840,-0.046264,0.341873,0.463774,-0.066474,0.347618,0.381422,-0.086590,0.352631,0.310615,-0.102298,0.270542,0.622522,-0.049967,0.257209,0.492850,-0.076938,0.250870,0.405921,-0.105862,0.247106,0.326973,-0.126965,0.220356,0.675491,-0.057826,0.168472,0.600518,-0.092443,0.133555,0.548104,-0.115415,0.105813,0.490546,-0.130307
4,0.321764,0.941495,0.000001,0.363869,0.883121,-0.053529,0.378397,0.788756,-0.078567,0.327003,0.706000,-0.097393,0.274188,0.652431,-0.114377,0.396819,0.621319,-0.047025,0.446799,0.507429,-0.074894,0.473844,0.435470,-0.098649,0.495938,0.375278,-0.117621,0.339095,0.595713,-0.044532,0.354963,0.457728,-0.065052,0.361822,0.375455,-0.086584,0.368193,0.303135,-0.103821,0.283584,0.615064,-0.048626,0.271828,0.485347,-0.076265,0.266031,0.397221,-0.106948,0.262432,0.317594,-0.129631,0.233632,0.667857,-0.056991,0.181997,0.591929,-0.092616,0.147148,0.537522,-0.117382,0.118817,0.478428,-0.133902
4,0.326414,0.944206,0.000001,0.371857,0.885689,-0.053772,0.388379,0.791302,-0.079804,0.332740,0.708207,-0.099277,0.278600,0.655268,-0.117043,0.403502,0.624554,-0.050581,0.453276,0.509367,-0.079410,0.480180,0.436840,-0.103249,0.502034,0.376754,-0.122094,0.343829,0.598925,-0.048271,0.359364,0.457473,-0.070077,0.366889,0.373851,-0.091615,0.373750,0.302085,-0.108396,0.287621,0.618475,-0.052241,0.275102,0.487246,-0.080822,0.270763,0.398076,-0.111061,0.268993,0.317658,-0.133165,0.236889,0.671408,-0.060325,0.185292,0.593878,-0.096439,0.150700,0.539674,-0.120426,0.122957,0.480388,-0.136137
4,0.322158,0.960444,0.000001,0.369300,0.906874,-0.053897,0.389268,0.820320,-0.082157,0.332407,0.740310,-0.103620,0.280333,0.685957,-0.123555,0.403238,0.650087,-0.057429,0.452538,0.532978,-0.088755,0.478876,0.459877,-0.113311,0.500374,0.398929,-0.132282,0.342462,0.624347,-0.055908,0.358726,0.480949,-0.080188,0.366073,0.396308,-0.102442,0.372223,0.324071,-0.119431,0.285573,0.643491,-0.060054,0.273526,0.510787,-0.090603,0.268786,0.421586,-0.120151,0.266478,0.341310,-0.141544,0.233391,0.696291,-0.068063,0.181731,0.618928,-0.105395,0.146718,0.566406,-0.128301,0.118657,0.509199,-0.142879
4,0.322691,0.950376,0.000001,0.370351,0.892124,-0.050328,0.391407,0.803014,-0.075757,0.338808,0.721783,-0.095291,0.287749,0.669423,-0.113442,0.403013,0.634578,-0.050603,0.453511,0.519843,-0.080056,0.479225,0.447440,-0.104204,0.499835,0.386611,-0.123142,0.343378,0.608706,-0.050125,0.359614,0.465991,-0.073010,0.366647,0.381846,-0.095501,0.372239,0.311631,-0.112949,0.287479,0.627748,-0.055156,0.276671,0.496908,-0.083935,0.271930,0.408349,-0.113688,0.269450,0.330291,-0.135478,0.235972,0.680578,-0.063919,0.184432,0.602894,-0.099624,0.149690,0.548058,-0.122711,0.121953,0.490003,-0.137643
4,0.321606,0.947285,0.000001,0.367022,0.892538,-0.053836,0.387331,0.806119,-0.081644,0.332716,0.725808,-0.102861,0.280905,0.671559,-0.122555,0.403021,0.635711,-0.055088,0.451693,0.519679,-0.085149,0.477329,0.446684,-0.109337,0.498218,0.385895,-0.128241,0.342318,0.610425,-0.053285,0.358460,0.468660,-0.076396,0.365725,0.384774,-0.098429,0.372235,0.312960,-0.115593,0.285561,0.629155,-0.057323,0.274648,0.498255,-0.086697,0.270545,0.409620,-0.116541,0.269039,0.329689,-0.138539,0.233205,0.681295,-0.065367,0.182344,0.603969,-0.101906,0.147479,0.551182,-0.125332,0.119869,0.493498,-0.140665
4,0.322169,0.946378,0.000001,0.369559,0.890029,-0.052146,0.390520,0.803081,-0.078974,0.335985,0.721129,-0.099425,0.284686,0.667407,-0.118343,0.404460,0.635102,-0.053128,0.455221,0.520253,-0.083001,0.481109,0.448032,-0.107168,0.501862,0.387335,-0.126093,0.344139,0.608759,-0.051988,0.361382,0.465919,-0.075197,0.368972,0.382110,-0.097342,0.375049,0.311272,-0.114405,0.287557,0.626889,-0.056477,0.277631,0.495446,-0.085926,0.274229,0.406640,-0.115428,0.272822,0.327122,-0.136958,0.235344,0.679004,-0.064780,0.184856,0.600587,-0.101016,0.150477,0.546768,-0.123746,0.122975,0.489035,-0.138367
4,0.322796,0.950457,0.000001,0.371292,0.895203,-0.052469,0.391926,0.808291,-0.079411,0.335032,0.729535,-0.099794,0.282756,0.677979,-0.118661,0.404618,0.641069,-0.054299,0.455653,0.525138,-0.083872,0.481461,0.451755,-0.107343,0.501951,0.390736,-0.125703,0.343726,0.615145,-0.052739,0.361082,0.472592,-0.075955,0.368146,0.387835,-0.097777,0.373441,0.316605,-0.114438,0.287057,0.633281,-0.056701,0.277421,0.501110,-0.086426,0.273837,0.412498,-0.115777,0.271786,0.333566,-0.137025,0.235090,0.684819,-0.064404,0.184361,0.607646,-0.101123,0.149292,0.554840,-0.123791,0.120848,0.498098,-0.138182
4,0.324866,0.949937,0.000001,0.385679,0.902200,-0.053321,0.437102,0.826244,-0.079131,0.410741,0.754613,-0.099725,0.358223,0.715916,-0.120117,0.408895,0.640730,-0.050236,0.449053,0.523847,-0.080633,0.471406,0.447730,-0.106784,0.489772,0.381424,-0.126776,0.347651,0.616362,-0.048549,0.355823,0.478668,-0.071672,0.358082,0.388370,-0.096628,0.358846,0.311874,-0.116577,0.292089,0.635942,-0.052580,0.279887,0.510228,-0.078985,0.271009,0.418180,-0.108938,0.265852,0.337247,-0.131449,0.237755,0.689598,-0.061244,0.190689,0.609460,-0.092580,0.156792,0.550961,-0.114139,0.130216,0.492412,-0.128847
4,0.327463,0.940065,0.000001,0.396647,0.906770,-0.059983,0.460856,0.865692,-0.096997,0.490140,0.815334,-0.130739,0.453746,0.802311,-0.164020,0.418018,0.631013,-0.044256,0.444867,0.524311,-0.070734,0.456726,0.449295,-0.096342,0.463428,0.386746,-0.116956,0.360548,0.612578,-0.040734,0.369211,0.487630,-0.061369,0.367484,0.407660,-0.083838,0.365351,0.338252,-0.102069,0.306074,0.627591,-0.044242,0.300970,0.501993,-0.063443,0.295588,0.417447,-0.086003,0.292495,0.345098,-0.104113,0.253046,0.671773,-0.054441,0.220784,0.586370,-0.074983,0.198121,0.523512,-0.090497,0.183710,0.465054,-0.102539
4,0.326808,0.942373,0.000001,0.392563,0.910538,-0.065324,0.453296,0.874539,-0.107247,0.479600,0.830724,-0.144728,0.450190,0.821633,-0.181556,0.404356,0.636386,-0.051914,0.431264,0.529958,-0.080190,0.442125,0.452748,-0.106077,0.448010,0.390468,-0.126363,0.347139,0.618435,-0.045497,0.352510,0.491014,-0.067844,0.349431,0.408295,-0.089787,0.347160,0.335469,-0.107345,0.293882,0.633335,-0.046239,0.287396,0.507085,-0.066258,0.284880,0.422508,-0.086852,0.285966,0.350059,-0.103391,0.242634,0.676149,-0.053981,0.213512,0.590194,-0.073479,0.196618,0.526124,-0.086989,0.189172,0.466099,-0.097742
4,0.326255,0.959133,0.000001,0.386929,0.929400,-0.073748,0.441529,0.894614,-0.121137,0.456866,0.851126,-0.162330,0.422218,0.838301,-0.203203,0.402621,0.652368,-0.071819,0.438635,0.543640,-0.106551,0.458656,0.463463,-0.135365,0.473788,0.400694,-0.156902,0.344520,0.627430,-0.062825,0.359045,0.496298,-0.088080,0.362898,0.411375,-0.110016,0.366227,0.334978,-0.127184,0.288640,0.643237,-0.061332,0.279979,0.516393,-0.086600,0.272855,0.426550,-0.111828,0.271474,0.348550,-0.131241,0.233917,0.692841,-0.066944,0.190077,0.617645,-0.094301,0.160571,0.556780,-0.113593,0.142356,0.498379,-0.127597
4,0.325095,0.958410,0.000001,0.388264,0.928753,-0.071113,0.446022,0.897587,-0.117732,0.465292,0.857585,-0.159080,0.432846,0.842644,-0.200059,0.409950,0.655960,-0.067649,0.449978,0.548750,-0.100970,0.471778,0.470016,-0.128399,0.486623,0.409149,-0.148712,0.350594,0.630158,-0.060145,0.365842,0.498671,-0.083318,0.369842,0.414430,-0.102946,0.372050,0.340743,-0.118476,0.293806,0.644846,-0.060272,0.285927,0.517541,-0.083314,0.279744,0.428327,-0.106356,0.277761,0.350895,-0.124416,0.237748,0.693257,-0.067554,0.195061,0.615907,-0.093031,0.166557,0.554437,-0.110567,0.148898,0.496281,-0.123268
